Model,Concept,MP Index,Chunk ID,Score
LaBSE,carbon dioxide  fertilisation,3,1650,0.5249136090278625
LaBSE,carbon dioxide capture and storage,5,1889,0.48696625232696533
LaBSE,carbon dioxide capture and storage,3,1663,0.482438862323761
LaBSE,carbon dioxide capture and storage,9,2480,0.4810448884963989
LaBSE,carbon dioxide capture and storage,4,1808,0.47275495529174805
LaBSE,carbon dioxide capture and storage,9,2479,0.4629046618938446
LaBSE,carbon dioxide capture and utilisation,4,1775,0.5162816643714905
LaBSE,carbon dioxide capture and utilisation,4,1808,0.5153071284294128
LaBSE,carbon dioxide capture and utilisation,4,1824,0.5070821046829224
LaBSE,carbon dioxide capture and utilisation,5,1889,0.504784107208252
LaBSE,carbon dioxide capture and utilisation,5,2083,0.4953937232494354
LaBSE,carbon dioxide removal,4,1808,0.5346397161483765
LaBSE,carbon dioxide removal,9,2484,0.5339270830154419
LaBSE,carbon dioxide removal,4,1775,0.5278245806694031
LaBSE,carbon dioxide removal,4,1812,0.5274921655654907
LaBSE,carbon dioxide removal,4,1824,0.5222972631454468
LaBSE,carbon feedback,9,2484,0.6170020699501038
LaBSE,carbon feedback,4,1775,0.6101671457290649
LaBSE,carbon feedback,4,1774,0.5739879012107849
LaBSE,carbon feedback,4,1808,0.5672037601470947
LaBSE,carbon feedback,4,1772,0.5666028261184692
LaBSE,carbon footprint,8,2378,0.44449383020401
LaBSE,carbon footprint,9,2513,0.425706684589386
LaBSE,carbon footprint,2,1249,0.41605105996131897
LaBSE,carbon footprint,9,2509,0.4126701056957245
LaBSE,carbon footprint,2,1209,0.4024427533149719
LaBSE,carbon intensity,4,1775,0.42146390676498413
LaBSE,carbon intensity,4,1812,0.40239429473876953
LaBSE,carbon intensity,3,1358,0.40142640471458435
LaBSE,carbon intensity,0,294,0.40083661675453186
LaBSE,carbon neutrality,0,452,0.7005448937416077
LaBSE,carbon neutrality,5,1958,0.6786918044090271
LaBSE,carbon neutrality,4,1775,0.6776179075241089
LaBSE,carbon neutrality,4,1768,0.6747607588768005
LaBSE,carbon neutrality,4,1803,0.6745164394378662
LaBSE,carbon price,4,1775,0.48625117540359497
LaBSE,carbon price,5,1961,0.4565504193305969
LaBSE,carbon price,4,1803,0.44701212644577026
LaBSE,carbon price,4,1768,0.44580262899398804
LaBSE,carbon price,2,1101,0.4428245723247528
LaBSE,carbonate pump,4,1808,0.48586463928222656
LaBSE,carbonate pump,9,2485,0.454432874917984
LaBSE,carbonate pump,3,1664,0.4539720416069031
LaBSE,carbonate pump,4,1800,0.45113593339920044
